"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CBG00206",18.0527202586626,0.826518014341439,0.502214763564877,1.64574615145632,0.0998160329232319,0.217689237631571
"CBG00208",4.02318768487732,0.559105334178552,0.843107804215089,0.663148094921342,0.507235710547409,NA
"CBG00209",2.71862532292277,1.2674021732802,1.03429286055474,1.22538037495533,0.220431937656455,NA
"CBG00212",463.47708143074,-0.376600942120494,0.271800065715993,-1.38558076183105,0.165874955991234,0.309267450972809
"CBG00215",27.3054296556538,0.25682756172613,0.363677529108009,0.706195849812471,0.48006635093967,0.638274630643538
"CBG00216",0.155529254475169,-0.126177546910507,0.738635265202045,-0.17082524062264,0.864361181636957,NA
"CBG00217",7.7921064000613,0.358860412195168,0.66655778319427,0.538378549081584,0.590315732557761,0.7277807767348
"CBG00220",11.6119927584348,0.545726448605917,0.480233081576524,1.13637829117142,0.255798277284673,0.418574615294743
"CBG00223",21.2305069354543,2.49582750569201,0.639475044298939,3.90293183126201,9.50344752596951e-05,0.00138058451088561
"CBG00224",67.4706140309993,1.04424758837671,0.522431054496377,1.99882372877578,0.0456274294301141,0.125828780763587
"CBG00226",0.206526101083526,-0.505326812001025,0.825119165924098,-0.612428886480998,0.540254034778268,NA
"CBG00227",4.99093308709671,0.158762441783006,1.00509745556925,0.157957261659853,0.874490476096867,NA
"CBG00230",13.3624612418373,-0.719403006053117,0.458638380303028,-1.56856259081021,0.116749894919499,0.242176864117875
"CBG00231",1484.2705122179,0.78967057362155,0.463434226770908,1.70395393349294,0.0883896938121755,0.200005876509302
"CBG00232",589.651858571359,0.274207050894643,0.467432550018099,0.586623783226104,0.55745640596632,0.701111584986982
"CBG00233",1475.2472347544,0.295058318762579,0.270179065110339,1.09208431320199,0.274796043742212,0.439916942029215
"CBG00234",65.9644456451523,0.298569996932358,0.356128107582571,0.838378074000047,0.401818399721849,0.566143511668147
"CBG00235",66.4466905076196,1.20356189204284,0.340861229423189,3.53094393891474,0.000414079500782359,0.00430444319376153
"CBG00237",199.984468528295,1.58980217964853,0.564552903412934,2.81603755828299,0.00486199823854529,0.0258354115155024
"CBG00238",2.93406285828435,1.22441563279645,1.02676070620784,1.19250339966613,0.233063918514024,NA
"CBG00239",7.83455623171314,-0.00567298234871229,0.639855747321114,-0.00886603327775578,0.99292602160907,0.996082695340899
"CBG00240",151.919303934818,-0.48539370135683,0.434563024523552,-1.11696963147983,0.264007310094837,0.427853519720535
"CBG00241",25.0262973002783,-0.887556126919455,0.644750595923742,-1.376588300237,0.168639570174706,0.312933762323368
"CBG00242",4711.22684544602,0.531498030857577,0.337654415000466,1.57408879388366,0.115466922901589,0.240416481202053
"CBG00244",0,NA,NA,NA,NA,NA
"CBG00245",0,NA,NA,NA,NA,NA
"CBG00246",1011.98140800832,0.534902169825701,0.310984293147508,1.72002953722162,0.0854270726213586,0.195313312354377
"CBG00248",1243.83426106806,0.0131536764607434,0.297183848775672,0.0442610744659695,0.964696299324817,0.980051952029425
"CBG00249",231.594351455567,-0.465716004886704,0.341907945205813,-1.36210933795751,0.173163381788154,0.31857951545595
"CBG00250",621.106056592904,0.495183889644772,0.366453891893691,1.3512856613034,0.176603943393126,0.32295843856575
"CBG00251",1.94405079680022,1.96151006831632,0.941838044814549,2.08264051247,0.0372840035421606,NA
"CBG00253",652.394205312935,0.34401443634869,0.279486153815081,1.23088185819861,0.218367053750202,0.374627142316781
"CBG00255",0.208726972756303,-0.520927593960856,0.836571519416753,-0.622693436090246,0.533485996955291,NA
"CBG00256",234.950746377043,0.513288405783969,0.416760197409096,1.23161570844569,0.218092670223418,0.374304375193132
"CBG00257",1605.9651890436,0.123626865203841,0.372015987476951,0.332316000831821,0.739650658884741,0.837923220976188
"CBG00258",40.8621776063285,0.164944548306691,0.369806999066251,0.446028735862679,0.655576488788953,0.777962119446047
"CBG00261",304.644903584862,1.49860288070993,0.322543342002253,4.64620621652597,3.38095042661642e-06,9.45141697360081e-05
"CBG00262",6.56877472586009,0.19910710856844,0.628423345597399,0.316835951374726,0.751368083245189,NA
"CBG00263",64.7851222958912,0.857164333574869,0.399479654932442,2.14570209769463,0.0318967537263349,0.0978898822492939
"CBG00264",128.589080031451,-1.84306396184087,0.559695585649756,-3.29297569803278,0.000991330427602765,0.00837445071687786
"CBG00265",22.7340039806851,-0.995404101231043,0.456185835913638,-2.18201448371906,0.0291084638011401,0.0916641561250004
"CBG00271",3.3790669635163,1.28457713479183,0.969342549749048,1.32520452663962,0.1851033244131,NA
"CBG00274",962.566437213601,-0.615030913474874,0.321594363749467,-1.91244307364169,0.0558193876496124,0.144978393754512
"CBG00275",2.40318744142237,1.45188831865775,0.978367642661384,1.48399053213604,0.137811432369356,NA
"CBG00276",6.7886116067867,-3.09001942431494,0.944613822291968,-3.27119861195494,0.00107092670174202,0.00886346321508298
"CBG00277",0.0786817691189489,-0.308028685452408,0.729012013395801,-0.422528956714422,0.672638969494455,NA
"CBG00279",91.5116873905921,-1.1215078488024,0.527994849031767,-2.124088617264,0.0336627341455215,0.101402926386648
"CBG00280",0.43244580163334,-1.05317806159993,1.04562171190511,-1.00722665722105,0.313825865603975,NA
"CBG00282",51.952534988565,-2.67102308098361,0.428905679120695,-6.22753022636471,4.73845343239585e-10,4.37550806310596e-08
"CBG00285",3301.57222088563,0.448006469406587,0.471804836627511,0.949558873980529,0.342336443702841,0.510146389628601
"CBG00286",361.467511647874,-0.532545678072569,0.368924451127228,-1.44350876296056,0.14887720577135,0.287334787447315
"CBG00288",245.4830034021,0.0433540286261417,0.364218830678922,0.119032913661624,0.905249279816947,0.943791595703226
"CBG00290",312.488064656443,-0.0590419175898031,0.212435124913118,-0.277929168323506,0.781066732573597,0.865401881035717
"CBG00291",504.385923035027,-0.302181579430058,0.255355985398517,-1.18337378682729,0.23666104134771,0.396554943951649
"CBG00292",6256.79137787401,0.638525371686354,0.198609859916122,3.21497317381937,0.0013045671310747,0.0102741141704204
"CBG00293",833.846876643261,-0.447301792733226,0.291916959013963,-1.53229121817424,0.125450587221154,0.254678897442244
"CBG00294",1793.41302828712,-0.415083991003625,0.28702762031778,-1.44614650863241,0.148136113282904,0.286258575477514
"CBG00295",278.612963060343,-0.367298416806714,0.379481071912619,-0.967896540808997,0.333096042109411,0.501174145520833
"CBG00297",369.382024855546,-0.31816104009471,0.358677005394746,-0.88704052757593,0.375057081316227,0.541004647415845
"CBG00298",1014.26856245331,-0.166512822276732,0.263071499735697,-0.632956524914422,0.52676203380759,0.67530743812923
"CBG00300",1336.67856409429,-0.982357380132265,0.449832063890076,-2.18383138728928,0.0289746402847288,0.0913656399934546
"CBG00301",7028.67297753209,-0.661779613991377,0.366689163442074,-1.80474276299665,0.0711149447601274,0.171656763214101
"CBG00302",1004.71745349761,-0.489886295452628,0.453761761826593,-1.07961123361435,0.280315336914019,0.445384793046619
"CBG00303",13889.7465450832,-2.20692197543014,0.578426941195156,-3.81538586510193,0.000135970292972082,0.00184862164767662
"CBG00304",1900.54539971654,0.0297313647039834,0.295408486144138,0.100644924226979,0.919832333361759,0.952250540113312
"CBG00305",269.552795407054,-0.0363781135411047,0.228772027120037,-0.159014692482561,0.87365729819055,0.925023828774576
"CBG00306",2363.45501384954,-0.24983298507794,0.350433205578795,-0.712926118588852,0.475891476034569,0.635058499804759
"CBG00308",1349.35451579813,-0.71200247290345,0.338326548883532,-2.10448300688503,0.0353363354013406,0.105112882550938
"CBG00309",2833.611717142,-0.232777468671696,0.329267326686574,-0.706955867787252,0.479593903738464,0.637988518689634
"CBG00310",817.325417084278,-0.73359369460712,0.338637933755047,-2.16630690623621,0.0302877423301736,0.0944655420143393
"CBG00312",0,NA,NA,NA,NA,NA
"CBG00313",357.68398698317,-1.29339733144493,0.659198419540533,-1.96207589870504,0.0497536484519576,0.133682609058348
"CBG00314",132.237299919472,-1.42042648004962,0.656511679277208,-2.16359666535324,0.0304953176902897,0.0948616716727224
"CBG00315",36.8473041667286,-0.28564949536732,0.504850452246935,-0.565810120791181,0.571522865697919,0.712403026388732
"CBG00316",126.549051224941,-0.0756915590822249,0.512248655204025,-0.147763314385037,0.882529562333545,0.930084717444834
"CBG00317",73.1549414877035,-0.854232272895459,0.533035745509164,-1.60257971457333,0.109027475293334,0.230988666253929
"CBG00319",29.5136528778512,0.142812000575116,0.444795387535038,0.32107347462965,0.748154711154226,0.843155400262098
"CBG00320",81.8871916900949,-1.65495596103346,0.589221652474719,-2.80871545382401,0.00497395876158825,0.0262775179857492
"CBG00321",2836.10466097184,-1.43469945227806,0.510615751137454,-2.8097438222031,0.00495809476622818,0.0262496264537119
"CBG00322",40.7909065142864,0.148187866360505,0.344965178618343,0.429573404927501,0.667505986504306,0.786260274509076
"CBG00323",0,NA,NA,NA,NA,NA
"CBG00325",744.003080949519,-0.24169887356351,0.308007773767488,-0.784716796615549,0.432619632487151,0.59519953670718
"CBG00326",14.8286959676934,0.212381650304335,0.444727976601738,0.477554058836571,0.63296763595831,0.760332006659027
"CBG00329",428.823089545953,0.341622038859636,0.412791163182971,0.827590484799723,0.407902458791171,0.571339897096558
"CBG00331",48.4160826865126,1.16004805353261,0.74715652772559,1.55261716987724,0.120514621231786,0.247677734649438
"CBG00332",908.312084987232,-0.500648465437858,0.276795598705373,-1.80872986340639,0.0704929811255054,0.170436773754781
"CBG00333",395.631550518572,-0.549752134371147,0.30079762208016,-1.82764787357475,0.0676024159731479,0.165572508647552
"CBG00334",1841.10695581465,-0.851289148777364,0.3720317089391,-2.28821664477185,0.0221249078693228,0.076087242593392
"CBG00335",1066.75831045574,-0.409458669355481,0.277781810583162,-1.47402980956847,0.140473565231804,0.275893324179672
"CBG00336",1445.56441173223,-0.806044143478999,0.312187342985704,-2.58192448089066,0.00982510819607781,0.0425877349023498
"CBG00337",53.5548810831755,0.364244731941378,0.690306395438329,0.527656609222186,0.597737694572504,0.733233915897305
"CBG00339",1611.75868160709,-1.39659140629344,0.461419582182957,-3.02672764707173,0.00247216591523769,0.016001789816751
"CBG00340",1790.37971512006,-3.81110461557676,0.508008866021178,-7.50204350846483,6.28305085767352e-14,1.55819661270303e-11
"CBG00341",917.010146863696,-0.268524823787861,0.530596114523108,-0.50608139870984,0.612799508232832,0.745285096183408
"CBG00342",1156.40555801015,-0.762698987753588,0.456463157552152,-1.67088838416592,0.0947437263054922,0.20981644197772
"CBG00344",244.769767632164,0.371811916146721,0.461174451198159,0.806228348471454,0.420111195864732,0.583590490534667
"CBG00346",142.911119541827,-0.35039105581898,0.269957995230908,-1.29794657690829,0.19430569331897,0.345892825678559
"CBG00348",5.02218517905556,0.428164464801788,0.682250493387919,0.627576629040764,0.530281322738926,NA
"CBG00349",26.0809889170409,0.564718977655135,0.650860346701265,0.867649996680982,0.385585967384656,0.551245358955582
"CBG00350",12.5993005947058,-0.0194252709248012,0.477815454136027,-0.0406543378968885,0.967571464554841,0.981766358330238
"CBG00352",133.016871278107,0.473141341180547,0.537898495411847,0.879610828467332,0.379070170747056,0.545162634758421
"CBG00354",65.2962014063819,0.224766822780127,0.552123742180561,0.407095014411862,0.683938204987534,0.798303451797458
"CBG00355",732.605973380428,-0.904930761192329,0.491938439168163,-1.8395203325085,0.0658386901247612,0.1625138149532
"CBG00356",12550.1201305208,1.826142085368,0.606604778854832,3.01043141930971,0.00260876853693189,0.0166378478328941
"CBG00357",405.213874753318,-0.995420823227127,0.516536109143748,-1.92710791289542,0.0539661828208624,0.14154293129933
"CBG00359",1118.29135754273,1.75421232998336,0.469921581106767,3.73298950401854,0.000189220482603311,0.0024047346837434
"CBG00360",1197.40335450051,-0.392341736287789,0.403447377170749,-0.972473136494676,0.33081522283983,0.498909935583307
"CBG00361",182.869639319914,1.18823824365896,0.55596773341629,2.13724317481073,0.0325782180759806,0.0992636403132218
"CBG00362",57.3784899538543,0.257653310190359,0.369017643455629,0.698214068513339,0.485043329571121,0.642039817106722
"CBG00364",233.982068016628,-0.551029136483114,0.516753266995521,-1.06632927487208,0.286274820345533,0.452287120604155
"CBG00365",461.292479186066,0.676961807277143,0.578406565013965,1.17039094682613,0.241843677230178,0.402377442660139
"CBG00366",3707.07937228428,-0.849134285112576,0.317373143069897,-2.67550769072343,0.00746161612351417,0.034980733433488
"CBG00368",428.909486870822,0.601501997822033,0.466184747815191,1.29026528783066,0.196958564732612,0.349170972622708
"CBG00370",5816.38264868154,0.640860154806218,0.42451899679195,1.50961478673308,0.131141746058561,0.26267690222414
"CBG00373",553.070840221906,-0.349853859988441,0.611362480565566,-0.572252748753561,0.56715075619432,0.709421960239093
"CBG00374",2398.46920632549,1.08263382243699,0.254129793897243,4.26016094309176,2.04279753004805e-05,0.000412572289490413
"CBG00375",47.6390662871227,-1.28347631859162,0.631618487313813,-2.03204362185482,0.0421492400512823,0.118836978244856
"CBG00376",5021.90368248681,-0.353799422546824,0.345360026095478,-1.02443651787602,0.305629140905912,0.473133751215145
"CBG00377",814.02127132632,-0.336128100323734,0.30650488276738,-1.09664843603433,0.272795105317445,0.438046714301253
"CBG00379",1704.60641152103,-0.576029983236668,0.332866143159931,-1.73051538906408,0.0835382341559121,0.192321846012873
"CBG00380",2482.37380261562,-0.898474079091772,0.284603060908083,-3.1569375122847,0.00159435508634891,0.011863696656244
"CBG00382",103.911889602952,0.39672167279273,0.387756412617114,1.02312085599076,0.306250707094677,0.473757999925467
"CBG00383",163.937372387258,0.313079017568813,0.427589163682094,0.732195865004621,0.464049027823655,0.623477221296318
"CBG00384",6.04808161851836,0.285801130640872,0.67118196518339,0.425817655220788,0.670240721000396,NA
"CBG00385",17.9183854824023,0.122606325129054,0.797677984189554,0.153704035411761,0.877843102798205,0.926911761120177
"CBG00386",12.8538582210012,-1.16217335047963,0.634678082316584,-1.83112255308656,0.0670822529724132,0.164577149745774
"CBG00387",1095.41379094838,-0.490130542656646,0.333330372556882,-1.47040468858866,0.141452182292831,0.277094322342987
"CBG00388",998.231922864269,0.8853901574739,0.269359522065498,3.28702007890631,0.00101253613912968,0.00852455255833718
"CBG00389",2504.06304593792,1.67412092871248,0.45984649025597,3.64060825555196,0.000271994714531966,0.00313534411970447
"CBG00392",9623.25301742223,0.438021902403555,0.366038859882564,1.19665409990646,0.231441404492011,0.390724767283994
"CBG00393",1151.15545595214,0.199219601766476,0.371601161811898,0.536111353352871,0.59188159402712,0.72880668788594
"CBG00394",65.9859529227271,0.00147359872860868,0.481155933692016,0.00306262195979052,0.997556385042751,0.998807987903736
"CBG00395",47.7901933491552,-0.143087033398882,0.469348495780296,-0.304863091466818,0.760470427157483,0.85119348885073
"CBG00397",41.3891270276914,-0.993161725401232,0.524187187096506,-1.8946699763922,0.0581361377349911,0.149141916813868
"CBG00399",3.85920678398861,-1.2506828772099,0.838893570521353,-1.4908719307893,0.135995122080773,NA
"CBG00400",222.031371324212,-0.758403276275476,0.30689372337132,-2.47122446149822,0.0134651272370154,0.0532740621097208
"CBG00401",306.209643927578,1.0965951500442,0.522271262750966,2.09966587912208,0.0357582431142955,0.105994275072193
"CBG00402",281.385791814502,-0.538369977910715,0.581947813626983,-0.92511727908269,0.354904905954607,0.521468401808886
"CBG00403",1692.27340105714,0.166373217366288,0.30313342248204,0.548844848595161,0.583111929294122,0.721924339790755
"CBG00404",1294.84003518757,0.358994339173132,0.247951409247787,1.44784149548582,0.147661384707277,0.285679442607638
"CBG00405",7726.20218609197,0.796869426162327,0.197135920930179,4.04223351280845,5.29444677136999e-05,0.00088717756709443
"CBG00406",2277.99633860692,0.606539132556395,0.407918947503864,1.4869109078358,0.137038342960503,0.270800868957807
"CBG00407",102.913274550814,0.928280862857125,0.355322964834492,2.61249892274628,0.00898829755792778,0.0399717185978971
"CBG00408",1918.18507243345,1.12837310526484,0.470631722108819,2.3975712903686,0.016504169014442,0.0620968874748277
"CBG00409",32.7621572843352,-0.695861319315315,0.410410484296711,-1.69552520206144,0.0899758335371621,0.202509348766915
"CBG00410",1.64000964438049,1.19949446690865,1.05250103943694,1.13966107582216,0.254427529497548,NA
"CBG00412",30.3386175815183,-0.808643632496655,0.541349402295884,-1.49375547302198,0.135239543536752,0.268192652021707
"CBG00413",65.4151834999223,-0.93984442379905,0.355608728324826,-2.64291719786069,0.00821951335336922,0.0374932761266182
"CBG00414",2384.73870498041,0.134638660911114,0.217262898955529,0.619703877460792,0.535452762413585,0.682718460163109
"CBG00415",6049.05027631488,0.493238256946111,0.247003166128868,1.99689042321334,0.0458370877607374,0.126306641829587
"CBG00417",960.237121243899,0.200697000909405,0.512889387867429,0.391306596815922,0.695570623298356,0.806297751667795
"CBG00418",2824.91952032288,-0.966655969293047,0.378077461831936,-2.55676697735224,0.0105649964005064,0.0448321528997291
"CBG00419",5152.73809494195,-0.444089512224334,0.313509620245068,-1.41651000016265,0.156626238366684,0.29749069567799
"CBG00420",5666.08342147241,0.280661539020487,0.297249930077697,0.94419379324034,0.345070626380701,0.513030549956044
"CBG00421",4498.10149752192,-0.694532993020832,0.300885668796996,-2.30829535948895,0.0209827143733811,0.0732917347126551
"CBG00422",1696.6300246014,0.710126480097889,0.254596896478651,2.78921891790396,0.00528353373828964,0.0273145162884777
"CBG00424",2902.28152814025,0.512509857554219,0.432700053443188,1.18444602323468,0.236236551036459,0.396238311690139
"CBG00425",3457.28110614396,1.00138515850193,0.291419740179198,3.43622967300075,0.000589870687401093,0.00565442028342516
"CBG00426",15.9852243205521,0.681573287383984,0.620342780335436,1.09870431153473,0.271897061336985,0.436927981561609
"CBG00427",6447.41510837839,0.0821385694870719,0.296936783200091,0.276619718856868,0.782072121861118,0.865860562746935
"CBG00428",6285.07414561398,0.23432315426205,0.357750935102253,0.654989634604521,0.512474427745968,0.664708401646575
